Name,AMAZON.COM,AMAZON.COM - TARGET PRICE MEAN,AMAZON.COM - TURNOVER BY VOLUME,AMAZON.COM - TARGET PRICE MEAN2,AMAZON.COM - TURNOVER BY VOLUME3,bid ask,AMAZON.COM - NO. TARGET PRICE
23/11/12,239.88,-0.123754835,-0.127709091,273.759,1776.7,-0.000375313,29
26/11/12,243.62,-0.110093184,-0.114109091,273.759,4178.9,-0.000656734,29
27/11/12,243.4017,-0.110890601,-0.114902909,273.759,3048.5,-0.000369625,29
28/11/12,247.11,-0.097344745,-0.101418182,273.759,2744.9,-0.000688371,29
29/11/12,251.27,-0.082148897,-0.086290909,273.759,5314.7,-0.000955148,29
30/11/12,252.05,-0.079299676,-0.083454545,273.759,3797.6,-0.000516037,29
3/12/12,250.3291,-0.085585862,-0.089712364,273.759,2991.4,-0.000479406,29
4/12/12,252.4881,-0.077699363,-0.081861455,273.759,3116.9,-3.95993E-05,29
5/12/12,253.96,-0.072322736,-0.076509091,273.759,2853.1,-3.93933E-05,29
6/12/12,253.37,-0.074477917,-0.078654545,273.759,3557.8,-0.000394726,29
7/12/12,253.2681,-0.074850142,-0.079025091,273.759,2170.5,-3.94976E-05,29
10/12/12,247.77,-0.094933865,-0.099018182,273.759,3505.5,-0.000242189,29
11/12/12,250.69,-0.084267549,-0.0884,273.759,4185.9,-3.98899E-05,29
12/12/12,251.76,-0.080359002,-0.084509091,273.759,2628.1,-7.94376E-05,29
13/12/12,251.25,-0.082221954,-0.086363636,273.759,2462.3,-0.000199005,29
14/12/12,249.19,-0.089746821,-0.093854545,273.759,2527.2,-8.026E-05,29
17/12/12,253.86,-0.072688021,-0.076872727,273.759,2277.3,-3.93716E-05,29
18/12/12,260.3999,-0.048798761,-0.053091273,273.759,4961.6,-0.000346086,29
19/12/12,257.99,-0.057601759,-0.061854545,273.759,2301.7,-0.000386837,29
20/12/12,261.5,-0.052790194,-0.066071429,276.074,2585.4,-0.000152987,27
21/12/12,256.9199,-0.069380311,-0.082428929,276.074,4704.6,-0.000388837,27
24/12/12,258.6199,-0.063222542,-0.0763575,276.074,986.4,-3.86683E-05,27
25/12/12,258.6199,-0.063222542,-0.0763575,276.074,0,0,27
26/12/12,248.6314,-0.099403059,-0.112030714,276.074,4153.6,-4.01945E-05,27
27/12/12,248.31,-0.100567239,-0.113178571,276.074,3640.7,-4.02836E-05,27
28/12/12,245.18,-0.111904779,-0.124357143,276.074,1863.3,-8.15627E-05,27
31/12/12,250.87,-0.091294363,-0.104035714,276.074,3419.4,-3.97978E-05,27
1/1/13,250.87,-0.091294363,-0.104035714,276.074,0,0,27
2/1/13,257.3098,-0.067968009,-0.081036429,276.074,3271.3,-3.88621E-05,27
3/1/13,258.48,-0.06372929,-0.076857143,276.074,2751.6,-0.000270061,27
4/1/13,259.1499,-0.061302767,-0.074464643,276.074,1875.9,-3.85907E-05,27
7/1/13,268.459,-0.027583184,-0.041217857,276.074,4912.4,-3.64991E-05,27
8/1/13,266.3799,-0.035114136,-0.048643214,276.074,3012.4,-0.000187723,27
9/1/13,266.3499,-0.035222803,-0.048750357,276.074,2266,-3.75446E-05,27
10/1/13,265.3398,-0.038881604,-0.052357857,276.074,2866.1,-3.76889E-05,27
11/1/13,267.9399,-0.029463477,-0.043071786,276.074,2413.4,-0.000149315,27
14/1/13,272.73,-0.012112694,-0.025964286,276.074,4274.7,-3.66663E-05,27
15/1/13,271.8999,-0.015119497,-0.028928929,276.074,2327.2,-3.67782E-05,27
16/1/13,268.9299,-0.025877482,-0.039536071,276.074,2066.1,-0.000409568,27
17/1/13,270.48,-0.052553042,-0.067310345,285.483,1884.9,-0.000110175,29
18/1/13,272.1199,-0.046808742,-0.061655517,285.483,2944.7,-3.67499E-05,29
21/1/13,272.1199,-0.046808742,-0.061655517,285.483,0,0,29
22/1/13,270.1899,-0.053569214,-0.06831069,285.483,2139.5,-3.70124E-05,29
23/1/13,268.1099,-0.060855112,-0.075483103,285.483,2513.5,-3.72981E-05,29
24/1/13,273.6199,-0.041554488,-0.056483103,285.483,3416.9,-0.000474954,29
25/1/13,283.99,-0.005229733,-0.020724138,285.483,4974.9,-3.52125E-05,29
28/1/13,276.0398,-0.033077977,-0.048138621,285.483,4322.6,-0.000290155,29
29/1/13,260.3499,-0.088037116,-0.102241724,285.483,10172.6,-0.000336119,29
30/1/13,272.7639,-0.044552916,-0.059434828,285.483,13081.8,-0.000402611,29
31/1/13,265.5,-0.069997163,-0.084482759,285.483,6776,-0.000225235,29
1/2/13,265,-0.07174858,-0.086206897,285.483,6118.1,-0.000113246,29
4/2/13,259.98,-0.089332815,-0.103517241,285.483,3723.8,-0.000153876,29
5/2/13,266.8899,-0.065128572,-0.07969,285.483,4013.8,-0.000262724,29
6/2/13,262.22,-0.081486463,-0.095793103,285.483,2772.2,-0.000420053,29
7/2/13,260.23,-0.088457106,-0.102655172,285.483,3977.1,-0.000154118,29
8/2/13,261.95,-0.082432229,-0.096724138,285.483,3879.6,-0.000458607,29
11/2/13,257.21,-0.099035669,-0.113068966,285.483,3407.5,-0.000389343,29
12/2/13,258.7,-0.093816444,-0.107931034,285.483,2944.7,-0.000271002,29
13/2/13,269.47,-0.056090906,-0.070793103,285.483,5295.8,-0.000259037,29
14/2/13,269.24,-0.147615927,-0.171569231,315.867,3464.1,-3.71416E-05,30
15/2/13,265.0898,-0.160755001,-0.184339077,315.867,3981.2,-3.77188E-05,30
18/2/13,265.0898,-0.160755001,-0.184339077,315.867,0,0,30
19/2/13,269.75,-0.146001323,-0.17,315.867,2856.4,-0.000259967,30
20/2/13,266.4099,-0.156575711,-0.180277231,315.867,3530.7,-0.000450041,30
21/2/13,265.9399,-0.158063679,-0.181723385,315.867,3638.8,-0.000414175,30
22/2/13,265.4199,-0.159709941,-0.183323385,315.867,3125.2,-3.76776E-05,30
25/2/13,259.8699,-0.177280628,-0.200400308,315.867,3032.7,-3.84808E-05,30
26/2/13,259.3599,-0.178895231,-0.201969538,315.867,3348.8,-0.000655074,30
27/2/13,263.25,-0.166579605,-0.19,315.867,2908.4,-0.000493447,30
28/2/13,264.2698,-0.163351031,-0.186862154,315.867,2668.2,-0.000151441,30
1/3/13,265.74,-0.15869654,-0.182338462,315.867,2958.8,-0.000488824,30
4/3/13,273.1099,-0.135364251,-0.159661846,315.867,3457.5,-0.000292922,30
5/3/13,275.5898,-0.127513162,-0.152031385,315.867,3688.6,-3.66487E-05,30
6/3/13,273.7898,-0.133211763,-0.157569846,315.867,2051.6,-0.000328474,30
7/3/13,273.8799,-0.132926517,-0.157292615,315.867,1939.8,-0.000510808,30
8/3/13,274.1899,-0.131945091,-0.156338769,315.867,1880.1,-0.000365275,30
11/3/13,271.24,-0.141284148,-0.165415385,315.867,1905.1,-3.68786E-05,30
12/3/13,274.1299,-0.132135044,-0.156523385,315.867,3246.9,-0.000328784,30
13/3/13,275.0999,-0.129064131,-0.153538769,315.867,1884.2,-0.000581603,30
14/3/13,265.74,-0.156827967,-0.182338462,315.167,5227.3,-0.000414926,30
15/3/13,261.8198,-0.169266452,-0.194400615,315.167,4866.5,-0.000305842,30
18/3/13,257.8899,-0.181735715,-0.206492615,315.167,2721.5,-0.000581594,30
19/3/13,256.4099,-0.186431638,-0.211046462,315.167,3739.6,-0.0003515,30
20/3/13,257.2778,-0.18367786,-0.208376,315.167,2739,-3.88772E-05,30
21/3/13,253.39,-0.196013542,-0.220338462,315.167,2806.4,-0.000197363,30
22/3/13,257.75,-0.182179606,-0.206923077,315.167,3126.3,-0.000116405,30
25/3/13,256.0198,-0.187669394,-0.212246769,315.167,2515.1,-0.00035194,30
26/3/13,260.3098,-0.174057563,-0.199046769,315.167,2421.2,-0.000306652,30
27/3/13,265.2998,-0.158224687,-0.183692923,315.167,2874.9,-0.000226536,30
28/3/13,266.49,-0.154448277,-0.180030769,315.167,2473.9,-0.000300676,30
29/3/13,266.49,-0.154448277,-0.180030769,315.167,0,0,30
1/4/13,261.6099,-0.169932449,-0.195046462,315.167,2525.2,-0.000382027,30
2/4/13,263.3218,-0.164500725,-0.189779077,315.167,2632.3,-0.000303778,30
3/4/13,259.0298,-0.178118902,-0.202985231,315.167,2414.5,-3.86056E-05,30
4/4/13,259.0798,-0.177960256,-0.202831385,315.167,1964.6,-0.000463582,30
5/4/13,255.48,-0.189382137,-0.213907692,315.167,2558.2,-0.000274069,30
8/4/13,258.95,-0.178372101,-0.203230769,315.167,2296.8,-0.000193481,30
9/4/13,261.1399,-0.171423721,-0.196492615,315.167,2158.3,-0.000497435,30
10/4/13,264.7698,-0.159906335,-0.185323692,315.167,2322.7,-0.000302504,30
11/4/13,269.8499,-0.143787579,-0.169692615,315.167,3092.1,-0.000222346,30
12/4/13,272.8699,-0.134205358,-0.160400308,315.167,2868.2,-3.66488E-05,30
15/4/13,267.72,-0.150545584,-0.176246154,315.167,3325.9,-0.00070983,30
16/4/13,272.3398,-0.135887323,-0.162031385,315.167,2138.6,-0.000367812,30
17/4/13,267.3999,-0.151561236,-0.177231077,315.167,3135.3,-0.000374472,30
18/4/13,259.4199,-0.177632626,-0.189312813,315.455,3138,-0.000154635,33
19/4/13,260.3198,-0.174779921,-0.186500625,315.455,2602.9,-3.84158E-05,33
22/4/13,263.5498,-0.164540743,-0.176406875,315.455,2119.4,-0.000113848,33
23/4/13,268.8999,-0.147580796,-0.159687813,315.455,2274.7,-0.000223173,33
24/4/13,268.7798,-0.147961516,-0.160063125,315.455,1855.1,-3.72052E-05,33
25/4/13,274.7,-0.129194338,-0.1415625,315.455,6116.5,-0.000874317,33
26/4/13,254.81,-0.192246121,-0.20371875,315.455,14035.9,-0.000549429,33
29/4/13,249.74,-0.208318144,-0.2195625,315.455,7120.3,-0.000480731,33
30/4/13,253.81,-0.195416145,-0.20684375,315.455,4250.2,-3.94027E-05,33
1/5/13,248.23,-0.21310488,-0.22428125,315.455,4392.2,-0.000201426,33
2/5/13,252.55,-0.199410375,-0.21078125,315.455,3936.2,-3.95961E-05,33
3/5/13,258.0498,-0.181975876,-0.193594375,315.455,3514.7,-0.000309774,33
6/5/13,255.72,-0.189361399,-0.200875,315.455,2349.5,-0.000234687,33
7/5/13,257.73,-0.18298965,-0.19459375,315.455,3134.1,-0.000309614,33
8/5/13,258.6799,-0.179978444,-0.191625313,315.455,2677.1,-3.86593E-05,33
9/5/13,260.1599,-0.175286808,-0.187000313,315.455,2769.3,-3.84379E-05,33
10/5/13,263.6299,-0.164286824,-0.176156563,315.455,3145.9,-0.000492979,33
13/5/13,264.5098,-0.161497519,-0.173406875,315.455,2149.5,-0.000151223,33
14/5/13,268.3298,-0.149388027,-0.161469375,315.455,2700.7,-3.72676E-05,33
15/5/13,266.5598,-0.15499897,-0.167000625,315.455,2721.7,-0.000525111,33
16/5/13,264.1199,-0.159522991,-0.174625313,314.25,1643.7,-0.000417014,32
17/5/13,269.8999,-0.141129992,-0.156562813,314.25,2528.2,-0.00126164,32
20/5/13,267.6299,-0.14835354,-0.163656563,314.25,2209,-0.000634832,32
21/5/13,268.8599,-0.144439459,-0.159812813,314.25,1741.5,-0.000148776,32
22/5/13,262.96,-0.163214002,-0.17825,314.25,3332.6,-0.000303434,32
23/5/13,261.7998,-0.166905967,-0.181875625,314.25,2007.8,-0.00042055,32
24/5/13,261.74,-0.167096261,-0.1820625,314.25,1696.4,-0.000304894,32
27/5/13,261.74,-0.167096261,-0.1820625,314.25,0,0,32
28/5/13,267.2898,-0.1494358,-0.164719375,314.25,3471.1,-0.000112238,32
29/5/13,265.5298,-0.155036436,-0.170219375,314.25,1903.6,-0.000150642,32
30/5/13,266.8298,-0.150899602,-0.166156875,314.25,1668.5,-0.00011281,32
31/5/13,269.2,-0.1433572,-0.15875,314.25,3374.9,-0.000147955,32
3/6/13,266.8799,-0.150740175,-0.166000313,314.25,2545.3,-3.74714E-05,32
4/6/13,265.7,-0.154494829,-0.1696875,314.25,2089,-3.80142E-05,32
5/6/13,267.1699,-0.149817343,-0.165094063,314.25,3512.9,-0.00033649,32
6/6/13,267.8298,-0.147717422,-0.163031875,314.25,2476.4,-0.000149728,32
7/6/13,276.8699,-0.118950199,-0.134781563,314.25,4632.5,-0.000217117,32
10/6/13,281.0698,-0.105585362,-0.121656875,314.25,3088.4,-0.000391718,32
11/6/13,274.7798,-0.125601273,-0.141313125,314.25,3098.8,-0.000400684,32
12/6/13,271.6699,-0.135497534,-0.151031563,314.25,2239.3,-3.68107E-05,32
13/6/13,275.7898,-0.122387271,-0.138156875,314.25,2651.7,-0.000435477,32
14/6/13,273.99,-0.128114558,-0.14378125,314.25,2150.8,-0.000146012,32
17/6/13,278.0598,-0.115163723,-0.131063125,314.25,2885.7,-0.000504208,32
18/6/13,281.7598,-0.103389658,-0.119500625,314.25,2147.6,-3.47826E-05,32
19/6/13,278.1599,-0.114845187,-0.130750313,314.25,2828.4,-3.63061E-05,32
20/6/13,273.4399,-0.132454599,-0.152124341,315.188,2985.2,-0.000183221,32
21/6/13,273.3599,-0.132708415,-0.152372403,315.188,4202.6,-0.000218887,32
24/6/13,270.6099,-0.141433367,-0.160899535,315.188,3866.2,-3.69536E-05,32
25/6/13,272.0879,-0.136744102,-0.156316589,315.188,2452.9,-0.001177271,32
26/6/13,277.5698,-0.119351625,-0.13931845,315.188,3029.8,-0.000288618,32
27/6/13,277.5498,-0.119415079,-0.139380465,315.188,2520.4,-0.000359653,32
28/6/13,277.6899,-0.118970583,-0.138946047,315.188,3193.5,-3.63715E-05,32
1/7/13,282.0999,-0.104978933,-0.125271628,315.188,2890.1,-0.000284023,32
2/7/13,283.73,-0.099807099,-0.120217054,315.188,3238.6,-0.00056494,32
3/7/13,284.0298,-0.098855921,-0.119287442,315.188,1380.2,-0.00052804,32
4/7/13,284.0298,-0.098855921,-0.119287442,315.188,0,0,32
5/7/13,285.8799,-0.092986091,-0.113550698,315.188,1985.9,-3.49797E-05,32
8/7/13,290.5898,-0.078042946,-0.098946357,315.188,3047.2,-0.000136897,32
9/7/13,291.5298,-0.075060599,-0.096031628,315.188,2775.5,-0.000411965,32
10/7/13,292.3298,-0.072522431,-0.093551008,315.188,1810.1,-0.000308266,32
11/7/13,299.6599,-0.049266152,-0.070822016,315.188,4007.6,-0.000267023,32
12/7/13,307.5498,-0.024233791,-0.046357209,315.188,4543.3,-3.25161E-05,32
15/7/13,306.5698,-0.027343046,-0.049395969,315.188,2245.7,-0.000163427,32
16/7/13,306.8699,-0.026390916,-0.048465426,315.188,2660.6,-3.25871E-05,32
17/7/13,308.6899,-0.020616584,-0.042822016,315.188,2031.6,-6.47941E-05,32
18/7/13,304.1099,-0.053354397,-0.064277231,321.25,3064.4,-9.86485E-05,36
19/7/13,305.23,-0.049867704,-0.060830769,321.25,2973.2,-0.000295265,36
22/7/13,303.48,-0.055315175,-0.066215385,321.25,2522,-0.000526888,36
23/7/13,301.0598,-0.062848872,-0.073662154,321.25,1999.6,-6.64364E-05,36
24/7/13,298.9399,-0.069447782,-0.080184923,321.25,2002.7,-0.000267684,36
25/7/13,303.3999,-0.055564514,-0.066461846,321.25,5484.5,-0.000921972,36
26/7/13,312.0098,-0.028763268,-0.039969846,321.25,8819.8,-0.000224644,36
29/7/13,306.0999,-0.047159844,-0.058154154,321.25,3213.1,-0.000751413,36
30/7/13,302.4099,-0.058646226,-0.069508,321.25,3053.8,-0.00029794,36
31/7/13,301.22,-0.062350195,-0.073169231,321.25,1891.5,-3.31939E-05,36
1/8/13,305.5698,-0.048809961,-0.059785231,321.25,2971.7,-0.000326731,36
2/8/13,304.21,-0.053042802,-0.063969231,321.25,2508.4,-0.000691425,36
5/8/13,300.99,-0.063066148,-0.073876923,321.25,2233.3,-0.000432427,36
6/8/13,300.75,-0.06381323,-0.074615385,321.25,1849.8,-0.000299674,36
7/8/13,296.9099,-0.075766848,-0.086431077,321.25,1963.1,-0.000269852,36
8/8/13,295.74,-0.07940856,-0.090030769,321.25,2346.3,-0.000303645,36
9/8/13,297.2598,-0.074677665,-0.085354462,321.25,1950.4,-0.000537931,36
12/8/13,296.6899,-0.076451673,-0.087108,321.25,1504.6,-3.40423E-05,36
13/8/13,293.97,-0.084918288,-0.095476923,321.25,2355.1,-3.40171E-05,36
14/8/13,291.3398,-0.093105681,-0.103569846,321.25,1415.5,-3.43218E-05,36
15/8/13,286.47,-0.135111798,-0.13322239,331.222,2261.5,-0.000313875,36
16/8/13,284.8198,-0.140093955,-0.138215431,331.222,2423.1,-0.000562722,36
19/8/13,285.5698,-0.137829613,-0.135946142,331.222,2479.6,-0.000244483,36
20/8/13,287.0898,-0.133240546,-0.13134705,331.222,1586.2,-0.000836092,36
21/8/13,284.5698,-0.140848736,-0.138971861,331.222,1816.3,-0.001054574,36
22/8/13,289.73,-0.125269457,-0.123358548,331.222,1422.7,0.002934415,36
23/8/13,290.0098,-0.124424706,-0.122511952,331.222,1968.3,-3.37931E-05,36
26/8/13,286.21,-0.13589677,-0.134009077,331.222,1718.2,-0.000244994,36
27/8/13,280.9299,-0.151838042,-0.149985174,331.222,2476,-0.000463626,36
28/8/13,281.5798,-0.149875914,-0.148018759,331.222,1457.5,-0.000462391,36
29/8/13,283.98,-0.142629415,-0.14075643,331.222,1566.5,-0.000703948,36
30/8/13,280.98,-0.151686784,-0.149833585,331.222,1534.7,-0.000570452,36
2/9/13,280.98,-0.151686784,-0.149833585,331.222,0,0,36
3/9/13,288.7998,-0.128077845,-0.126173071,331.222,2898.4,-0.000103889,36
4/9/13,293.6399,-0.113464987,-0.11152829,331.222,2439.4,-0.00034101,36
5/9/13,294.0999,-0.112076191,-0.11013646,331.222,1819.8,-0.000136367,36
6/9/13,295.8599,-0.106762534,-0.104811195,331.222,2293.3,-0.000304536,36
9/9/13,299.71,-0.095138608,-0.093161876,331.222,1646.2,-0.000400922,36
10/9/13,300.3599,-0.09317648,-0.091195461,331.222,1781,-0.000399347,36
11/9/13,299.6399,-0.095350248,-0.093373979,331.222,1745.6,-0.000334179,36
12/9/13,298.8599,-0.097705165,-0.095734039,331.222,1606.4,-0.00033494,36
13/9/13,297.9199,-0.10054314,-0.098578215,331.222,1350.6,-0.000302166,36
16/9/13,296.0598,-0.106159011,-0.104206354,331.222,1818.4,-0.000506573,36
17/9/13,304.1699,-0.081673621,-0.079667474,331.222,2297.4,-0.000624651,36
18/9/13,312.0339,-0.057931236,-0.055873222,331.222,2947,-0.000384911,36
19/9/13,312.0598,-0.063353213,-0.062883483,333.167,2350.9,-0.000609557,36
20/9/13,316.3398,-0.050506803,-0.050030631,333.167,5306,-0.000505677,36
23/9/13,311.49,-0.065063467,-0.064594595,333.167,1885.2,-0.000609631,36
24/9/13,314.1299,-0.057139813,-0.056666967,333.167,2033.5,-3.21462E-05,36
25/9/13,312.6499,-0.061582029,-0.061111411,333.167,2010.2,-0.000415481,36
26/9/13,318.1199,-0.045163837,-0.044684985,333.167,1991,-0.000377881,36
27/9/13,316.0098,-0.051497297,-0.051021622,333.167,1658.4,-0.000474562,36
30/9/13,312.6399,-0.061612044,-0.061141441,333.167,1625.8,-0.000671401,36
1/10/13,320.95,-0.036669298,-0.036186186,333.167,2399,-0.00056089,36
2/10/13,320.5098,-0.037990557,-0.037508108,333.167,2224.6,-0.000592512,36
3/10/13,314.7598,-0.055249169,-0.054775375,333.167,2679.4,-0.000413541,36
4/10/13,319.0398,-0.042402759,-0.041922523,333.167,1815,-0.00081561,36
7/10/13,310.0298,-0.069446254,-0.06897958,333.167,2085.7,-3.16129E-05,36
8/10/13,303.23,-0.089855838,-0.089399399,333.167,3171.6,-9.89446E-05,36
9/10/13,298.23,-0.104863327,-0.104414414,333.167,3252.8,-0.000268657,36
10/10/13,305.1738,-0.084021527,-0.083562162,333.167,2557.1,-0.000195905,36
11/10/13,310.8889,-0.066867667,-0.0663997,333.167,2163.1,-0.000418651,36
14/10/13,310.7,-0.06743465,-0.066966967,333.167,1939.1,-0.000192469,36
15/10/13,306.3999,-0.08034139,-0.07988018,333.167,2261.6,-0.000261491,36
16/10/13,310.49,-0.068064964,-0.067597598,333.167,2180.5,-3.22072E-05,36
17/10/13,310.7698,-0.070403164,-0.066757357,334.306,2648.4,-0.000482568,36
18/10/13,328.9309,-0.016078383,-0.01221952,334.306,5969.8,-0.000213115,36
21/10/13,326.4399,-0.023529641,-0.0197,334.306,2527.6,-0.000337389,36
22/10/13,332.5398,-0.005283184,-0.001381982,334.306,3943,-0.000331088,36
23/10/13,326.7559,-0.022584399,-0.018751051,334.306,2818.2,-0.000245037,36
24/10/13,332.21,-0.006269705,-0.002372372,334.306,5884.7,-0.000422243,36
25/10/13,363.3899,0.08699784,0.091260961,334.306,12043.9,-0.000357467,36
28/10/13,358.1599,0.071353491,0.075555255,334.306,3635.8,-8.40336E-05,36
29/10/13,362.7,0.084934162,0.089189189,334.306,2190.8,-0.000331513,36
30/10/13,361.0798,0.080087704,0.084323724,334.306,4505,-0.000331893,36
31/10/13,364.0298,0.088911955,0.093182583,334.306,2466.9,-0.000109887,36
1/11/13,359.002,0.07387244,0.078084084,334.306,3332.1,-0.000501254,36
4/11/13,358.74,0.073088727,0.077297297,334.306,1940.5,-0.000167494,36
5/11/13,358.8918,0.073542802,0.077753153,334.306,2007.3,-0.000278776,36
6/11/13,356.1799,0.065430773,0.069609309,334.306,2288.1,-0.000168483,36
7/11/13,343.5598,0.027680628,0.031711111,334.306,4250.1,-0.000553048,36
8/11/13,350.3098,0.04787171,0.051981381,334.306,2656.9,-0.000542355,36
11/11/13,354.3779,0.060040502,0.064197898,334.306,2262.5,-0.00036669,36
12/11/13,349.5298,0.045538519,0.049639039,334.306,2344.3,-0.000428923,36
13/11/13,356.22,0.065550723,0.06972973,334.306,2777.8,-0.000168744,36
14/11/13,367.396,-0.069758727,-0.08151,394.947,4164.1,-0.000435398,38
15/11/13,369.1699,-0.065267238,-0.07707525,394.947,4494.8,-0.000108342,38
18/11/13,366.1799,-0.072837874,-0.08455025,394.947,2738.2,-2.7309E-05,38
19/11/13,364.9399,-0.075977536,-0.08765025,394.947,1904.8,-0.000410764,38
20/11/13,362.5698,-0.081978595,-0.0935755,394.947,1773,-0.000496427,38
21/11/13,368.9199,-0.065900235,-0.07770025,394.947,1967,-0.000243684,38
22/11/13,372.3098,-0.057317058,-0.0692255,394.947,2967.8,-0.000294995,38
25/11/13,376.6399,-0.046353308,-0.05840025,394.947,2972.5,-0.000477974,38
26/11/13,381.3699,-0.034377018,-0.04657525,394.947,2730.7,-2.62213E-05,38
27/11/13,386.71,-0.020855963,-0.033225,394.947,2269.7,-0.000284791,38
28/11/13,386.71,-0.020855963,-0.033225,394.947,0,0,38
29/11/13,393.6199,-0.003360198,-0.01595025,394.947,2406,-0.000305117,38
2/12/13,392.2998,-0.006702671,-0.0192505,394.947,4718.9,-0.00012696,38
3/12/13,384.6599,-0.026046786,-0.03835025,394.947,3707.5,-0.000390357,38
4/12/13,385.96,-0.022754952,-0.0351,394.947,2355.7,-0.000129574,38
5/12/13,384.49,-0.02647697,-0.038775,394.947,1906.5,-5.20197E-05,38
6/12/13,386.95,-0.020248286,-0.032625,394.947,1987.8,-0.00072439,38
9/12/13,384.8899,-0.025464429,-0.03777525,394.947,2766.6,-0.000208155,38
10/12/13,387.7798,-0.018147245,-0.0305505,394.947,2739.9,-0.000283481,38
11/12/13,382.1899,-0.03230079,-0.04452525,394.947,2451.3,-0.000261388,38
12/12/13,381.25,-0.034680603,-0.046875,394.947,2123.7,-2.62261E-05,38
13/12/13,384.24,-0.027109967,-0.0394,394.947,3025.1,-0.000234314,38
16/12/13,388.97,-0.015133676,-0.027575,394.947,2258.9,-2.57096E-05,38
17/12/13,387.6499,-0.01847615,-0.03087525,394.947,2348.4,-2.57911E-05,38
18/12/13,395.96,0.002564901,-0.0101,394.947,3493.6,-0.000202339,38
19/12/13,395.1899,-0.022762645,-0.024222469,404.395,2429.6,-0.000430611,38
20/12/13,402.2,-0.005427861,-0.00691358,404.395,5038.5,-0.000696039,38
23/12/13,402.9199,-0.003647671,-0.005136049,404.395,2661.8,-2.48145E-05,38
24/12/13,399.2,-0.012846351,-0.014320988,404.395,1380.4,-0.00027505,38
25/12/13,399.2,-0.012846351,-0.014320988,404.395,0,0,38
26/12/13,404.3899,-1.26114E-05,-0.00150642,404.395,1871.6,-0.000445066,38
27/12/13,398.0798,-0.015616415,-0.017086914,404.395,1987.3,-0.000426981,38
30/12/13,393.3699,-0.027263196,-0.028716296,404.395,2487.8,-7.65242E-05,38
31/12/13,398.7898,-0.013860705,-0.015333827,404.395,1997.1,-0.001380939,38
1/1/14,398.7898,-0.013860705,-0.015333827,404.395,0,0,38
2/1/14,397.97,-0.015887931,-0.017358025,404.395,2140.2,-2.51282E-05,38
3/1/14,396.4399,-0.019671608,-0.021136049,404.395,2213.5,-0.000252548,38
6/1/14,393.6299,-0.02662026,-0.028074321,404.395,3172.2,-0.000101927,38
7/1/14,398.0298,-0.015740056,-0.01721037,404.395,1916.7,-0.0001,38
8/1/14,401.9199,-0.006120501,-0.007605185,404.395,2316.9,-2.48824E-05,38
9/1/14,401.0098,-0.008371023,-0.009852346,404.395,2103.8,-0.000174559,38
10/1/14,397.6599,-0.016654756,-0.018123704,404.395,2681.7,-0.000352426,38
13/1/14,390.98,-0.033173012,-0.034617284,404.395,2846.5,-0.00035845,38
14/1/14,397.5398,-0.016951743,-0.018420247,404.395,2340.4,-2.51553E-05,38
15/1/14,395.8699,-0.021081121,-0.022543457,404.395,2678.8,-0.000581337,38
16/1/14,395.7998,-0.058424347,-0.068706353,420.359,2602.5,-0.000252205,39
17/1/14,399.6099,-0.049360428,-0.059741412,420.359,4508.8,-0.000175452,39
20/1/14,399.6099,-0.049360428,-0.059741412,420.359,0,0,39
21/1/14,407.0498,-0.031661508,-0.042235765,420.359,3122.7,-0.000589594,39
22/1/14,404.5398,-0.037632595,-0.048141647,420.359,2069.8,-9.83931E-05,39
23/1/14,399.8699,-0.048741909,-0.059129647,420.359,3026.3,-0.0005001,39
24/1/14,387.5999,-0.077931244,-0.088000235,420.359,4513,-0.000284056,39
27/1/14,386.2798,-0.081071655,-0.091106353,420.359,3944.8,-0.000570053,39
28/1/14,394.4299,-0.061683228,-0.071929647,420.359,2901.6,-0.000355322,39
29/1/14,384.2,-0.086019331,-0.096,420.359,3399.3,-0.000286912,39
30/1/14,403.0098,-0.041272341,-0.051741647,420.359,10900.1,-0.003058485,39
31/1/14,358.6899,-0.146705792,-0.156023765,420.359,16181.5,-0.000223406,39
3/2/14,346.1499,-0.176537436,-0.185529647,420.359,10290.9,-0.000490842,39
4/2/14,347.95,-0.172255144,-0.181294118,420.359,4821.2,-0.000402092,39
5/2/14,346.45,-0.175823522,-0.184823529,420.359,4439,-0.000144631,39
6/2/14,354.5898,-0.156459598,-0.165671059,420.359,3340.5,-0.000422873,39
7/2/14,361.0798,-0.141020414,-0.150400471,420.359,4347.2,-0.000221933,39
10/2/14,360.8699,-0.141519749,-0.150894353,420.359,3451.1,-0.000498739,39
11/2/14,361.7898,-0.139331381,-0.148729882,420.359,3225.2,-0.00046983,39
12/2/14,349.25,-0.169162549,-0.178235294,420.359,6599.2,-0.000573557,39
13/2/14,357.2,-0.150250143,-0.159529412,420.359,4181.4,-0.000112271,39
14/2/14,357.3499,-0.149893543,-0.159176706,420.359,3524.6,-0.001036163,39
17/2/14,357.3499,-0.149893543,-0.159176706,420.359,0,0,39
18/2/14,353.6499,-0.158695544,-0.167882588,420.359,5000.5,-5.65579E-05,39
19/2/14,347.3799,-0.173611366,-0.182635529,420.359,4175.4,-0.000460515,39
20/2/14,349.7998,-0.192247138,-0.2004576,433.053,3496.7,-0.000314305,38
21/2/14,346.7598,-0.199267064,-0.207406171,433.053,4212.1,-0.000635022,38
