Date,amazon,facebook,apple,netflix,google,s_p
8/7/15,429.700012,85.650002,122.57,93.507141,541.700012,204.529999
9/7/15,434.390015,85.879997,120.07,95.727142,544.650024,204.800003
10/7/15,443.51001,87.949997,123.279999,97.228569,556.109985,207.479996
13/7/15,455.570007,90.099998,125.660004,101.087143,571.72998,209.759995
14/7/15,465.570007,89.68,125.610001,100.371429,584.179993,210.720001
15/7/15,461.190002,89.760002,126.82,98.129997,583.960022,210.630005
16/7/15,475.480011,90.849998,128.509995,115.809998,601.780029,212.270004
17/7/15,483.01001,94.970001,129.619995,114.769997,699.619995,212.470001
20/7/15,488.100006,97.910004,132.070007,110.550003,692.840027,212.619995
21/7/15,488,98.389999,130.75,112.510002,695.349976,211.759995
22/7/15,488.269989,97.040001,125.220001,111.5,695.099976,211.289993
23/7/15,482.179993,95.440002,125.160004,110.099998,674.72998,210.139999
24/7/15,529.419983,96.949997,124.5,109.339996,654.77002,207.940002
27/7/15,531.409973,94.169998,122.769997,106.43,658.27002,206.740005
28/7/15,526.030029,95.290001,123.379997,106.900002,659.659973,209.309998
29/7/15,529,96.989998,122.989998,107.080002,661.429993,210.770004
30/7/15,536.76001,95.209999,122.370003,111.559998,664.559998,210.820007
31/7/15,536.150024,94.010002,121.300003,114.309998,657.5,210.449997
3/8/15,535.030029,94.139999,118.440002,112.559998,664.719971,209.729996
4/8/15,531.900024,94.059998,114.639999,121.150002,661.280029,209.320007
5/8/15,537.01001,96.440002,115.400002,123.709999,673.289978,210.100006
6/8/15,529.460022,95.120003,115.129997,126.449997,670.150024,208.350006
7/8/15,522.619995,94.300003,115.519997,123.519997,664.390015,207.919998
10/8/15,524,94.150002,119.720001,123.029999,663.140015,210.630005
11/8/15,527.460022,93.620003,113.489998,122.739998,690.299988,208.660004
12/8/15,525.909973,94.190002,115.239998,120.510002,691.469971,208.919998
13/8/15,529.659973,93.43,115.150002,123.730003,686.51001,208.699997
14/8/15,531.52002,94.419998,115.959999,123.389999,689.369995,209.360001
17/8/15,535.219971,93.93,117.160004,125.360001,694.109985,210.559998
18/8/15,535.02002,95.169998,116.5,124.050003,688.72998,209.929993
19/8/15,532.919983,95.309998,115.010002,122.059998,694.039978,208.279999
20/8/15,515.780029,90.559998,112.650002,112.489998,679.47998,204.009995
21/8/15,494.470001,86.059998,105.760002,103.959999,644.030029,197.630005
24/8/15,463.369995,82.089996,103.120003,96.879997,618.109985,189.550003
25/8/15,466.369995,83,103.739998,101.519997,612.469971,187.229996
26/8/15,500.769989,87.190002,109.690002,110.129997,659.73999,194.679993
27/8/15,518.369995,89.730003,112.919998,117.660004,667.960022,199.160004
28/8/15,518.01001,91.010002,113.290001,117.629997,659.690002,199.240005
31/8/15,512.890015,89.43,112.760002,115.029999,647.820007,197.539993
1/9/15,496.540009,87.230003,107.720001,105.790001,629.559998,191.770004
2/9/15,510.549988,89.889999,112.339996,105.440002,644.909973,195.410004
3/9/15,504.720001,88.150002,110.370003,101.059998,637.049988,195.649994
4/9/15,499,88.260002,109.269997,98.790001,628.960022,192.589996
8/9/15,517.539978,89.529999,112.309998,94.949997,643.880005,197.460007
9/9/15,516.890015,90.440002,110.150002,99.18,643.409973,194.759995
10/9/15,522.23999,91.980003,112.57,99.480003,651.080017,195.850006
11/9/15,529.440002,92.050003,114.209999,97.510002,655.299988,196.740005
14/9/15,521.380005,92.309998,115.309998,95.690002,652.469971,195.979996
15/9/15,522.369995,92.900002,116.279999,99.160004,665.070007,198.449997
16/9/15,527.390015,93.449997,116.410004,104.080002,665.52002,200.139999
17/9/15,538.869995,94.339996,113.919998,104.209999,671.669983,199.699997
18/9/15,540.26001,94.400002,113.449997,102.620003,660.919983,195.360001
21/9/15,548.390015,95.550003,115.209999,100.300003,666.97998,196.440002
22/9/15,538.400024,92.959999,113.400002,98.470001,653.200012,193.899994
23/9/15,536.070007,93.970001,114.32,98.07,653.289978,193.600006
24/9/15,533.75,94.410004,115,103.760002,654.909973,192.929993
25/9/15,524.25,92.769997,114.709999,102.239998,640.150024,192.869995
28/9/15,504.059998,89.209999,112.440002,99.470001,624.25,187.910004
29/9/15,496.070007,86.669998,109.059998,98.349998,622.609985,188.080002
30/9/15,511.890015,89.900002,110.300003,103.260002,638.369995,191.589996
1/10/15,520.719971,90.949997,109.580002,105.980003,642,192.130005
2/10/15,532.539978,92.07,110.379997,106.110001,656.98999,195
5/10/15,543.679993,94.010002,110.779999,111.25,671.679993,198.470001
6/10/15,537.47998,92.800003,111.309998,108.330002,671.640015,197.789993
7/10/15,541.940002,92.400002,110.779999,108.099998,670,199.410004
8/10/15,533.159973,92.470001,109.5,114.93,667,201.210007
9/10/15,539.799988,93.239998,112.120003,113.330002,671.23999,201.330002
12/10/15,550.190002,94.260002,111.599998,113.449997,676.429993,201.520004
13/10/15,548.900024,94.120003,111.790001,109.730003,683.169983,200.25
14/10/15,544.830017,94.07,110.209999,110.230003,680.409973,199.289993
15/10/15,562.440002,95.959999,111.860001,101.089996,693.02002,202.350006
16/10/15,570.76001,97.540001,111.040001,98.989998,695.320007,203.270004
19/10/15,573.150024,98.470001,111.730003,101.690002,699.950012,203.369995
20/10/15,560.880005,97,113.769997,98.989998,680,203.110001
21/10/15,555.77002,97.110001,113.760002,97.959999,671.799988,201.850006
22/10/15,563.909973,99.669998,115.5,97.32,681.140015,205.210007
23/10/15,599.030029,102.190002,119.080002,100.040001,719.330017,207.520004
26/10/15,608.609985,103.769997,115.279999,103.040001,731.119995,206.990005
27/10/15,611.01001,103.699997,114.550003,103.07,732.820007,206.570007
28/10/15,617.099976,104.199997,119.269997,105.800003,736.919983,208.940002
29/10/15,626.549988,104.879997,120.529999,105.120003,744.849976,208.889999
30/10/15,625.900024,101.970001,119.5,108.379997,737.390015,207.929993
2/11/15,628.349976,103.309998,121.18,107.639999,747.73999,210.389999
3/11/15,625.309998,102.580002,122.57,109.739998,748.820007,211
4/11/15,640.950012,103.940002,122,114.050003,755.309998,210.380005
5/11/15,655.650024,108.760002,120.919998,113.5,760.669983,210.149994
6/11/15,659.369995,107.099998,121.059998,114.059998,761.599976,210.039993
9/11/15,655.48999,106.489998,120.57,109.860001,754.77002,208.080002
10/11/15,659.679993,107.910004,116.769997,112.699997,758.26001,208.559998
11/11/15,673.25,109.010002,116.110001,112.860001,765.25,207.740005
12/11/15,665.599976,108.019997,115.720001,108.919998,756.530029,204.839996
13/11/15,642.349976,103.949997,112.339996,103.650002,740.070007,202.539993
16/11/15,647.809998,104.040001,114.18,111.349998,750.419983,205.619995
17/11/15,643.299988,105.129997,113.690002,117.099998,745.97998,205.470001
18/11/15,663.539978,107.769997,117.290001,120.629997,760.01001,208.729996
19/11/15,661.27002,106.260002,118.779999,120.220001,759.940002,208.550003
20/11/15,668.450012,107.32,119.300003,123.839996,777,209.309998
23/11/15,678.98999,106.949997,117.75,125.029999,776.700012,209.070007
24/11/15,671.150024,105.739998,118.879997,123.309998,769.630005,209.350006
25/11/15,675.340027,105.410004,118.029999,124.160004,769.26001,209.320007
27/11/15,673.26001,105.449997,117.809998,125.440002,771.969971,209.559998
30/11/15,664.799988,104.239998,118.300003,123.330002,762.849976,208.690002
1/12/15,679.059998,107.120003,117.339996,125.370003,783.789978,210.679993
2/12/15,676.01001,106.07,116.279999,128.929993,777.849976,208.529999
3/12/15,666.25,104.379997,115.199997,126.809998,768.200012,205.610001
4/12/15,672.640015,106.18,119.029999,130.929993,779.210022,209.619995
7/12/15,669.830017,105.610001,118.279999,125.360001,772.98999,208.350006
8/12/15,677.330017,106.489998,118.230003,126.980003,775.140015,206.949997
9/12/15,664.789978,104.599998,115.620003,124.199997,762.549988,205.339996
10/12/15,662.320007,105.419998,116.169998,122.910004,760.039978,205.869995
11/12/15,640.150024,102.120003,113.18,118.910004,750.419983,201.880005
14/12/15,657.909973,104.660004,112.480003,120.669998,762.539978,202.899994
15/12/15,658.640015,104.550003,110.489998,118.599998,760.090027,205.029999
16/12/15,675.77002,106.790001,111.339996,122.639999,776.590027,208.029999
17/12/15,670.650024,106.220001,108.980003,122.510002,769.830017,204.860001
18/12/15,664.140015,104.040001,106.029999,118.019997,756.849976,200.020004
21/12/15,664.51001,104.769997,107.330002,116.629997,760.799988,201.669998
22/12/15,663.150024,105.510002,107.230003,116.239998,767.130005,203.5
23/12/15,663.700012,104.629997,108.610001,118.160004,768.51001,206.020004
24/12/15,662.789978,105.019997,108.029999,117.330002,765.840027,205.679993
28/12/15,675.200012,105.93,106.82,117.110001,782.23999,205.210007
29/12/15,693.969971,107.260002,108.739998,119.120003,793.960022,207.399994
30/12/15,689.070007,106.220001,107.32,116.709999,790.299988,205.929993
31/12/15,675.890015,104.660004,105.260002,114.379997,778.01001,203.869995
4/1/16,636.98999,102.220001,105.349998,109.959999,759.440002,201.020004
5/1/16,633.789978,102.730003,102.709999,107.660004,761.530029,201.360001
6/1/16,632.650024,102.970001,100.699997,117.68,759.330017,198.820007
7/1/16,607.940002,97.919998,96.449997,114.559998,741,194.050003
8/1/16,607.049988,97.330002,96.959999,111.389999,730.909973,191.919998
11/1/16,617.73999,97.510002,98.529999,114.970001,733.070007,192.110001
12/1/16,617.890015,99.370003,99.959999,116.580002,745.340027,193.660004
13/1/16,581.809998,95.440002,97.389999,106.559998,719.570007,188.830002
14/1/16,593,98.370003,99.519997,107.059998,731.390015,191.929993
15/1/16,570.179993,94.970001,97.129997,104.040001,710.48999,187.809998
19/1/16,574.47998,95.260002,96.660004,107.889999,719.080017,188.059998
20/1/16,571.77002,94.349998,96.790001,107.739998,718.559998,185.649994
21/1/16,575.02002,94.160004,96.300003,102.349998,726.669983,186.690002
22/1/16,596.380005,97.940002,101.419998,100.720001,745.460022,190.520004
25/1/16,596.530029,97.010002,99.440002,99.120003,733.619995,187.639999
26/1/16,601.25,97.339996,99.989998,97.830002,733.789978,190.199997
27/1/16,583.349976,94.449997,93.419998,91.150002,717.580017,188.130005
28/1/16,635.349976,109.110001,94.089996,94.410004,748.299988,189.110001
29/1/16,587,112.209999,97.339996,91.839996,761.349976,193.720001
1/2/16,574.809998,115.089996,96.43,94.089996,770.77002,193.649994
2/2/16,552.099976,114.610001,94.480003,91.489998,780.909973,190.160004
3/2/16,531.070007,112.690002,96.349998,90.739998,749.380005,191.300003
4/2/16,536.26001,110.489998,96.599998,89.709999,730.030029,191.600006
5/2/16,502.130005,104.07,94.019997,82.790001,703.76001,187.949997
8/2/16,488.100006,99.75,95.010002,83.32,704.159973,185.419998
9/2/16,482.070007,99.540001,94.989998,86.129997,701.02002,185.429993
10/2/16,490.480011,101,94.269997,88.449997,706.849976,185.270004
11/2/16,503.820007,101.910004,93.699997,86.349998,706.359985,182.860001
12/2/16,507.079987,102.010002,93.989998,87.400002,706.890015,186.630005
16/2/16,521.099976,101.610001,96.639999,89.050003,717.640015,189.779999
17/2/16,534.099976,105.199997,98.120003,94.760002,731.969971,192.880005
18/2/16,525,103.470001,96.260002,90.489998,717.51001,192.089996
19/2/16,534.900024,104.57,96.040001,89.230003,722.109985,192
22/2/16,559.5,107.160004,96.879997,91.93,729.049988,194.779999
23/2/16,552.940002,105.459999,94.690002,89.120003,717.289978,192.320007
24/2/16,554.039978,106.879997,96.099998,91.610001,720.900024,193.199997
25/2/16,555.150024,108.07,96.760002,94.529999,729.119995,195.539993
26/2/16,555.22998,107.919998,96.910004,94.790001,724.859985,195.089996
29/2/16,552.52002,106.919998,96.690002,93.410004,717.219971,193.559998
1/3/16,579.039978,109.82,100.529999,98.300003,742.169983,198.110001
2/3/16,580.210022,109.949997,100.75,97.610001,739.47998,199
3/3/16,577.48999,109.580002,101.5,97.93,731.590027,199.779999
4/3/16,575.140015,108.389999,103.010002,101.580002,730.219971,200.429993
7/3/16,562.799988,105.730003,101.870003,95.489998,712.799988,200.589996
8/3/16,560.26001,105.93,101.029999,96.230003,713.530029,198.399994
9/3/16,559.469971,107.510002,101.120003,98,725.409973,199.380005
10/3/16,558.929993,107.32,101.169998,97.360001,732.169983,199.539993
11/3/16,569.609985,109.410004,102.260002,97.660004,744.869995,202.759995
14/3/16,573.369995,109.889999,102.519997,98.129997,750.23999,202.5
15/3/16,577.02002,110.669998,104.580002,97.860001,750.570007,202.169998
16/3/16,574.27002,112.18,105.970001,99.349998,757.359985,203.339996
17/3/16,559.440002,111.019997,105.800003,99.720001,758.47998,204.630005
18/3/16,552.080017,111.449997,105.919998,101.120003,755.409973,204.380005
21/3/16,553.97998,111.849998,105.910004,101.059998,762.159973,204.669998
22/3/16,560.47998,112.25,106.720001,99.839996,760.049988,204.559998
23/3/16,569.630005,112.540001,106.129997,99.589996,757.559998,203.210007
24/3/16,582.950012,113.050003,105.669998,98.360001,754.840027,203.119995
28/3/16,579.869995,113.690002,105.190002,101.209999,753.280029,203.240005
29/3/16,593.859985,116.139999,107.68,104.129997,765.890015,205.119995
30/3/16,598.690002,114.699997,109.559998,102.190002,768.340027,206.020004
31/3/16,593.640015,114.099998,108.989998,102.230003,762.900024,205.520004
1/4/16,598.5,116.059998,109.989998,105.699997,769.669983,206.919998
4/4/16,593.190002,112.550003,111.120003,104.349998,765.119995,206.25
5/4/16,586.140015,112.220001,109.809998,104.940002,758.570007,204.190002
6/4/16,602.080017,113.709999,110.959999,104.830002,768.070007,206.419998
7/4/16,591.429993,113.639999,108.540001,104.449997,760.119995,203.949997
8/4/16,594.599976,110.629997,108.660004,103.809998,759.469971,204.5
11/4/16,595.929993,108.989998,109.019997,102.68,757.539978,204.020004
12/4/16,603.169983,110.610001,110.440002,106.980003,764.320007,205.919998
13/4/16,614.820007,110.510002,112.040001,109.650002,771.909973,208
14/4/16,620.75,110.839996,112.099998,110.419998,775.390015,208.009995
15/4/16,625.890015,109.639999,109.849998,111.510002,780,207.779999
18/4/16,635.349976,110.449997,107.480003,108.400002,787.679993,209.240005
19/4/16,627.900024,112.290001,106.910004,94.339996,776.25,209.899994
20/4/16,632.98999,112.419998,107.129997,96.769997,774.919983,210.100006
21/4/16,631,113.440002,105.970001,94.980003,780,208.970001
22/4/16,620.5,110.559998,105.68,95.900002,737.77002,208.970001
25/4/16,626.200012,110.099998,105.080002,93.559998,742.210022,208.610001
26/4/16,616.880005,108.760002,104.349998,92.43,725.369995,208.919998
27/4/16,606.570007,108.889999,97.82,91.040001,721.460022,209.350006
28/4/16,602,116.730003,94.830002,90.279999,705.059998,207.449997
29/4/16,659.590027,117.580002,93.739998,90.029999,707.880005,206.330002
2/5/16,683.849976,118.57,93.639999,93.110001,714.409973,207.970001
3/5/16,671.320007,117.43,95.18,91.540001,708.440002,206.160004
4/5/16,670.900024,118.059998,94.190002,90.790001,711.369995,205.009995
5/5/16,659.090027,117.809998,93.239998,89.370003,714.710022,204.970001
6/5/16,673.950012,119.489998,92.720001,90.839996,725.179993,205.720001
9/5/16,679.75,119.239998,92.790001,90.540001,729.130005,205.889999
10/5/16,703.070007,120.5,93.419998,92.889999,739.380005,208.449997
11/5/16,713.22998,119.519997,92.510002,90.019997,730.549988,206.5
12/5/16,717.929993,120.279999,90.339996,87.739998,728.070007,206.559998
13/5/16,709.919983,119.809998,90.519997,87.879997,724.830017,204.759995
16/5/16,710.659973,118.669998,93.879997,89.120003,730.299988,206.779999
17/5/16,695.27002,117.349998,93.489998,88.629997,720.190002,204.850006
18/5/16,697.450012,117.650002,94.559998,90.5,721.780029,204.910004
19/5/16,698.52002,116.809998,94.199997,89.550003,715.309998,204.199997
20/5/16,702.799988,117.349998,95.220001,92.489998,721.710022,205.490005
23/5/16,696.75,115.970001,96.43,94.889999,717.25,205.210007
24/5/16,704.200012,117.699997,97.900002,97.889999,733.030029,207.869995
25/5/16,708.349976,117.889999,99.620003,100.199997,738.099976,209.279999
26/5/16,714.909973,119.470001,100.410004,102.809998,736.929993,209.339996
27/5/16,712.23999,119.379997,100.349998,103.300003,747.599976,210.240005
31/5/16,722.789978,118.809998,99.860001,102.57,748.849976,209.839996
1/6/16,719.440002,118.779999,98.459999,101.510002,748.460022,210.270004
2/6/16,728.23999,118.93,97.720001,101.25,744.27002,210.910004
3/6/16,725.539978,118.470001,97.919998,99.589996,735.859985,210.279999
6/6/16,726.72998,118.790001,98.629997,100.739998,730.059998,211.350006
7/6/16,723.73999,117.760002,99.029999,99.889999,731.090027,211.679993
8/6/16,726.640015,118.389999,98.940002,97.860001,742.929993,212.369995
9/6/16,727.650024,118.559998,99.650002,97.089996,742.52002,212.080002
10/6/16,717.909973,116.620003,98.830002,93.75,733.190002,210.070007
13/6/16,715.23999,113.949997,97.339996,93.849998,731.880005,208.449997
14/6/16,719.299988,114.940002,97.459999,94.120003,733.25,208.039993
15/6/16,714.26001,114.599998,97.139999,94.290001,732.190002,207.75
16/6/16,717.51001,114.389999,97.550003,95.440002,724.25,208.369995
17/6/16,706.390015,113.019997,95.330002,94.449997,704.25,206.520004
20/6/16,714.01001,113.370003,95.099998,93.800003,706.130005,207.850006
21/6/16,715.820007,114.379997,95.910004,90.989998,708.880005,208.440002
22/6/16,710.599976,113.910004,95.550003,90.010002,710.469971,208.100006
23/6/16,722.080017,115.080002,96.099998,91.660004,714.869995,210.809998
24/6/16,698.960022,112.080002,93.400002,88.440002,685.200012,203.240005
27/6/16,691.359985,108.970001,92.040001,85.330002,681.140015,199.600006
28/6/16,707.950012,112.699997,93.589996,87.970001,691.26001,203.199997
29/6/16,715.599976,114.160004,94.400002,91.059998,695.190002,206.660004
30/6/16,715.619995,114.279999,95.599998,91.480003,703.530029,209.479996
1/7/16,725.679993,114.190002,95.889999,96.669998,710.25,209.919998
5/7/16,728.099976,114.199997,94.989998,97.910004,704.890015,208.410004
6/7/16,737.609985,116.699997,95.529999,94.599998,708.969971,209.660004
7/7/16,736.570007,115.849998,95.940002,95.099998,707.26001,209.529999
8/7/16,745.809998,117.239998,96.68,97.059998,717.780029,212.649994
11/7/16,753.780029,117.870003,96.980003,94.669998,727.200012,213.399994
12/7/16,748.210022,117.93,97.419998,95.970001,732.51001,214.949997
13/7/16,742.630005,116.779999,96.870003,96.43,729.47998,214.919998
14/7/16,741.200012,117.290001,98.790001,98.019997,735.799988,216.119995
15/7/16,735.440002,116.860001,98.779999,98.389999,735.630005,215.830002
18/7/16,736.070007,119.370003,99.830002,98.809998,753.200012,216.410004
19/7/16,739.950012,120.610001,99.870003,85.839996,753.409973,216.190002
20/7/16,745.719971,121.919998,99.959999,87.910004,757.080017,217.089996
21/7/16,744.429993,120.610001,99.43,85.989998,754.409973,216.270004
22/7/16,744.859985,121,98.660004,85.889999,759.280029,217.240005
25/7/16,739.609985,121.629997,97.339996,87.660004,757.52002,216.649994
26/7/16,735.590027,121.220001,96.669998,91.410004,757.650024,216.75
27/7/16,736.669983,123.339996,102.949997,92.040001,761.969971,216.520004
28/7/16,752.609985,125,104.339996,91.650002,765.840027,216.770004
29/7/16,758.809998,123.940002,104.209999,91.25,791.340027,217.119995
1/8/16,767.73999,124.309998,106.050003,94.370003,800.940002,216.940002
2/8/16,760.580017,123.089996,104.480003,93.559998,800.119995,215.550003
3/8/16,754.640015,122.510002,105.790001,93.099998,798.919983,216.179993
4/8/16,760.77002,124.360001,105.870003,93.440002,797.25,216.410004
5/8/16,765.97998,125.150002,107.480003,97.029999,806.929993,218.179993
8/8/16,766.559998,125.260002,108.370003,95.110001,805.22998,218.050003
9/8/16,768.309998,125.059998,108.809998,93.989998,807.47998,218.179993
10/8/16,768.559998,124.879997,108,93.93,808.48999,217.639999
11/8/16,771.23999,124.900002,107.93,95.889999,808.200012,218.649994
12/8/16,772.559998,124.879997,108.18,96.589996,807.049988,218.460007
15/8/16,768.48999,123.900002,109.480003,95.309998,805.960022,219.089996
16/8/16,764.039978,123.300003,109.379997,95.120003,801.190002,217.960007
17/8/16,764.630005,124.370003,109.220001,96.370003,805.419983,218.369995
18/8/16,764.460022,123.910004,109.080002,96.160004,802.75,218.860001
19/8/16,757.309998,123.559998,109.360001,95.870003,799.650024,218.539993
22/8/16,759.47998,124.150002,108.510002,95.260002,796.950012,218.529999
23/8/16,762.450012,124.370003,108.849998,95.940002,796.590027,218.970001
24/8/16,757.25,123.480003,108.029999,95.18,793.599976,217.850006
25/8/16,759.219971,123.889999,107.57,97.32,791.299988,217.699997
26/8/16,769,124.959999,106.940002,97.580002,793.219971,217.289993
29/8/16,771.289978,126.540001,106.82,97.300003,795.820007,218.360001
30/8/16,767.580017,125.839996,106,97.449997,791.919983,218
31/8/16,769.159973,126.120003,106.099998,97.449997,789.849976,217.380005
1/9/16,770.619995,126.169998,106.730003,97.379997,791.400024,217.389999
2/9/16,772.440002,126.510002,107.730003,97.379997,796.869995,218.369995
6/9/16,788.869995,129.729996,107.699997,100.089996,808.02002,219.029999
7/9/16,784.47998,131.050003,108.360001,99.150002,807.98999,219.009995
8/9/16,784.059998,130.270004,105.519997,99.660004,802.840027,218.509995
9/9/16,760.140015,127.099998,103.129997,96.5,788.47998,213.279999
12/9/16,771.48999,128.690002,105.440002,99.050003,798.820007,216.339996
13/9/16,761.01001,127.209999,107.949997,96.089996,788.719971,213.229996
14/9/16,761.090027,127.769997,111.769997,97.010002,790.460022,213.149994
15/9/16,769.690002,128.350006,115.57,97.339996,801.22998,215.279999
16/9/16,778.52002,129.070007,114.919998,99.480003,797.969971,213.369995
19/9/16,775.099976,128.649994,113.580002,98.059998,795.390015,213.410004
20/9/16,780.219971,128.639999,113.57,98.25,799.780029,213.419998
21/9/16,789.73999,129.940002,113.550003,94.879997,805.030029,215.820007
22/9/16,804.700012,130.080002,114.620003,95.830002,815.950012,217.179993
23/9/16,805.75,127.959999,112.709999,95.940002,814.960022,215.990005
26/9/16,799.159973,127.309998,112.879997,94.559998,802.650024,214.240005
27/9/16,816.109985,128.690002,113.089996,97.07,810.72998,215.570007
28/9/16,828.719971,129.229996,113.949997,97.480003,810.059998,216.639999
29/9/16,829.049988,128.089996,112.18,96.669998,802.640015,214.679993
30/9/16,837.309998,128.270004,113.050003,98.550003,804.059998,216.300003
3/10/16,836.73999,128.770004,112.519997,102.629997,800.380005,215.779999
4/10/16,834.030029,128.190002,113,102.339996,802.789978,214.679993
5/10/16,844.359985,128.470001,113.050003,106.279999,801.22998,215.630005
6/10/16,841.659973,128.740005,113.889999,105.07,803.080017,215.779999
7/10/16,839.429993,128.990005,114.059998,104.82,800.710022,215.039993
10/10/16,841.710022,130.240005,116.050003,103.330002,814.169983,216.160004
11/10/16,831,128.880005,116.300003,100.589996,809.570007,213.429993
12/10/16,834.090027,129.050003,117.339996,99.5,811.77002,213.710007
13/10/16,829.280029,127.82,116.980003,100.230003,804.080017,213.009995
14/10/16,822.960022,127.879997,117.629997,101.470001,804.599976,213.119995
17/10/16,812.950012,127.540001,117.550003,99.800003,806.840027,212.380005
18/10/16,817.650024,128.570007,117.470001,118.790001,821.48999,213.710007
19/10/16,817.690002,130.110001,117.120003,121.870003,826.840027,214.279999
20/10/16,810.320007,130,117.059998,123.349998,821.630005,213.880005
21/10/16,818.98999,132.070007,116.599998,127.5,824.059998,213.979996
24/10/16,838.090027,133.279999,117.650002,127.330002,835.73999,214.889999
25/10/16,835.179993,132.289993,118.25,126.510002,828.549988,214.169998
26/10/16,822.590027,131.039993,115.589996,126.970001,822.099976,213.740005
27/10/16,818.359985,129.690002,114.480003,126.470001,817.349976,213.169998
28/10/16,776.320007,131.289993,113.720001,126.57,819.559998,212.539993
31/10/16,789.820007,130.990005,113.540001,124.870003,809.900024,212.550003
1/11/16,785.409973,129.5,111.489998,123.300003,805.47998,211.009995
2/11/16,765.559998,127.169998,111.589996,122.339996,788.419983,209.740005
3/11/16,767.030029,120,109.830002,122.139999,782.190002,208.779999
4/11/16,755.049988,120.75,108.839996,122.029999,781.099976,208.550003
7/11/16,784.929993,122.150002,110.410004,124.580002,802.030029,213.149994
8/11/16,787.75,124.220001,111.059998,124.339996,811.97998,214.110001
9/11/16,771.880005,123.18,110.879997,122.190002,805.590027,216.380005
10/11/16,742.380005,120.800003,107.790001,115.419998,780.289978,216.919998
11/11/16,739.01001,119.019997,108.43,114.779999,771.75,216.419998
14/11/16,719.070007,115.080002,105.709999,113.379997,753.219971,216.589996
15/11/16,743.23999,117.199997,107.110001,113.589996,775.159973,218.279999
16/11/16,746.48999,116.339996,109.989998,115.190002,779.97998,217.869995
17/11/16,756.400024,117.790001,109.949997,115.029999,786.159973,218.990005
18/11/16,760.159973,117.019997,110.059998,115.209999,775.969971,218.5
21/11/16,780,121.769997,111.730003,117.959999,784.799988,220.149994
22/11/16,785.330017,121.470001,111.800003,118.040001,785,220.580002
23/11/16,780.119995,120.839996,111.230003,117.690002,779,220.699997
25/11/16,780.369995,120.379997,111.790001,117.410004,780.22998,221.520004
28/11/16,766.77002,120.410004,111.57,116.93,785.789978,220.479996
29/11/16,762.52002,120.870003,111.459999,117.510002,789.440002,220.910004
30/11/16,750.570007,118.419998,110.519997,117,775.880005,220.380005
1/12/16,743.650024,115.099998,109.489998,117.220001,764.330017,219.570007
2/12/16,740.340027,115.400002,109.900002,120.809998,764.460022,219.679993
5/12/16,759.359985,117.43,109.110001,119.160004,778.219971,221
6/12/16,764.719971,117.309998,109.949997,124.57,776.179993,221.699997
7/12/16,770.419983,117.949997,111.029999,125.389999,791.469971,224.600006
8/12/16,767.330017,118.910004,112.120003,123.239998,795.169983,225.149994
9/12/16,768.659973,119.68,113.949997,122.879997,809.450012,226.509995
12/12/16,760.119995,117.769997,113.300003,122.830002,807.900024,226.25
13/12/16,774.340027,120.309998,115.190002,123.779999,815.340027,227.759995
14/12/16,768.820007,120.209999,115.190002,123.440002,817.890015,225.880005
15/12/16,761,120.57,115.82,125,815.650024,226.809998
16/12/16,757.77002,119.870003,115.970001,124.220001,809.840027,225.039993
19/12/16,766,119.239998,116.639999,125.449997,812.5,225.529999
20/12/16,771.219971,119.089996,116.949997,125.120003,815.200012,226.399994
21/12/16,770.599976,119.040001,117.059998,126.5,812.200012,225.770004
22/12/16,766.340027,117.400002,116.290001,125.580002,809.679993,225.380005
23/12/16,760.590027,117.269997,116.519997,125.589996,807.799988,225.710007
27/12/16,771.400024,118.010002,117.260002,128.350006,809.929993,226.270004
28/12/16,772.130005,116.919998,116.760002,125.889999,804.570007,224.399994
29/12/16,765.150024,116.349998,116.730003,125.330002,802.880005,224.350006
30/12/16,749.869995,115.050003,115.82,123.800003,792.450012,223.529999
3/1/17,753.669983,116.860001,116.150002,127.489998,808.01001,225.240005
4/1/17,757.179993,118.690002,116.019997,129.410004,807.77002,226.580002
5/1/17,780.450012,120.669998,116.610001,131.809998,813.02002,226.399994
6/1/17,795.98999,123.410004,117.910004,131.070007,825.210022,227.210007
9/1/17,796.919983,124.900002,118.989998,130.949997,827.179993,226.460007
10/1/17,795.900024,124.349998,119.110001,129.889999,826.01001,226.460007
11/1/17,799.02002,126.089996,119.75,130.5,829.859985,227.100006
12/1/17,813.640015,126.620003,119.25,129.179993,829.530029,226.529999
13/1/17,817.140015,128.339996,119.040001,133.699997,830.940002,227.050003
17/1/17,809.719971,127.870003,120,132.889999,827.460022,226.25
18/1/17,807.47998,127.919998,119.989998,133.259995,829.02002,226.75
19/1/17,809.039978,127.550003,119.779999,138.410004,824.369995,225.910004
20/1/17,808.330017,127.040001,120,138.600006,828.169983,226.740005
23/1/17,817.880005,128.929993,120.080002,137.389999,844.429993,226.149994
24/1/17,822.440002,129.369995,119.970001,140.110001,849.530029,227.600006
25/1/17,836.52002,131.479996,121.879997,139.520004,858.450012,229.570007
26/1/17,839.150024,132.779999,121.940002,138.960007,856.97998,229.330002
27/1/17,835.77002,132.179993,121.949997,142.449997,845.030029,228.970001
30/1/17,830.380005,130.979996,121.629997,141.220001,823.830017,227.550003
31/1/17,823.47998,130.320007,121.349998,140.710007,820.190002,227.529999
